reporter_area_code,reporter_area_label,indicator_code,indicator_label,indicator_previous_code,partner_area_code,partner_area_label,year,value,flag,flag_label,unit,notes
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2001,212.233,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2002,210.581,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2003,201.741,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2004,228.408,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2005,251.971,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2006,295.514,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2007,327.843,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2008,320.808,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2009,256.522,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2010,274.999,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2011,306.061,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2012,311.618,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2013,343.627,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,410,Republic of Korea,2014,370.197,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,643,Russian Federation,2009,72.829,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,643,Russian Federation,2010,79.398,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,643,Russian Federation,2011,87.426,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,643,Russian Federation,2012,95.731,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,643,Russian Federation,2013,96.543,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,643,Russian Federation,2014,108.668,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,1995,24.571,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,1996,22.35,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,1997,28.608,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,1998,41.875,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,1999,30.418,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2000,33.027,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2001,34.381,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2002,35.5,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2003,29.423,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2004,33.121,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2005,45.917,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2006,39.789,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2007,39.238,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2008,47.48,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2009,92.032,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2010,105.549,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2011,128.784,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2012,95.213,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2013,123.702,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,682,Saudi Arabia,2014,126.341,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,1995,1046.533,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,1996,1300.482,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,1997,1376.377,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,1998,1446.66,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,1999,1332.877,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2000,1427.886,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2001,1477.132,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2002,1447.315,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2003,1469.282,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2004,1644.717,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2005,1417.803,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2006,1401.804,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2007,1352.412,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2008,1397.056,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2009,1272.862,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2010,1373.126,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2011,1505.588,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2012,1565.478,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2013,1634.149,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,702,Singapore,2014,1739.895,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2005,12.374,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2006,7.526,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2007,13.404,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2008,15.012,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2009,15.831,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2010,12.691,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2011,15.579,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2012,17.228,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2013,21.757,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,710,South Africa,2014,25.052,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),1995,50.901,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),1996,46.37,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),1997,39.58,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),1998,58.707,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),1999,35.484,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2000,50.26,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2001,51.223,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2002,51.596,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2003,48.114,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2004,53.839,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2005,69.024,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2006,83.259,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2007,89.829,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2008,124.254,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2009,130.303,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2010,158.089,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2011,175.52,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2012,196.735,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2013,229.198,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,60000,South Asia (UNWTO total),2014,242.271,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2006,11.877,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2007,13.883,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2008,12.423,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2009,12.056,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2010,29.643,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2011,25.596,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2012,29.395,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2013,40.371,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,724,Spain,2014,43.783,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,1995,5.068,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,1996,5.18,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,1997,4.184,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,1998,6.638,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,1999,4.065,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2000,5.618,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2001,5.495,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2002,5.289,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2003,4.579,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2004,5.073,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2005,11.071,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2006,11.845,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2007,6.953,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2008,6.74,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2009,5.741,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2010,6.024,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2011,6.207,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2012,10.47,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2013,11.409,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,144,Sri Lanka,2014,11.962,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,1995,21.177,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,1996,20.98,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,1997,20.017,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,1998,18.744,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,1999,18.551,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2000,26.592,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2001,32.646,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2002,30.771,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2003,22.085,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2004,25.285,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2005,25.137,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2006,21.412,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2007,22.909,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2008,23.067,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2009,21.033,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2010,24.579,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2011,27.525,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2012,22.303,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2013,27.62,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,752,Sweden,2014,30.509,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,1995,44.016,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,1996,34.163,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,1997,30.188,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,1998,26.101,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,1999,30.02,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2000,33.74,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2001,32.852,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2002,28.848,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2003,20.929,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2004,32.238,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2005,30.466,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2006,27.215,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2007,25.352,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2008,31.662,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2009,35.387,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2010,34.928,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2011,35.475,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2012,35.346,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2013,42.727,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,756,Switzerland,2014,47.066,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,1995,352.797,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,1996,607.015,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,1997,404.929,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,1998,281.959,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,1999,349.247,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2000,356.436,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2001,391.696,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2002,400.334,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2003,381.877,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2004,384.226,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2005,247.037,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2006,236.384,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2007,227.586,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2008,224.194,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2009,203.239,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2010,213.442,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2011,221.877,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2012,216.535,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2013,245.288,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,158,Taiwan Province of China,2014,265.055,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,1995,38.908,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,1996,43.408,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,1997,45.676,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,1998,47.335,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,1999,34.918,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,2000,48.477,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,2001,50.489,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,2002,50.589,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,2003,42.585,,,thousand trips,
360,Indonesia,INBD_TRIP_AREA_VSTR,inbound - trips - by area of residence - visitors,YB_122,764,Thailand,2004,55.024,,,thousand trips,
