reporter_area_code,reporter_area_label,indicator_code,indicator_label,indicator_previous_code,partner_area_code,partner_area_label,year,value,flag,flag_label,unit,notes
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2009,519205,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2010,542640,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2011,584207,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2012,627754,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2013,664843,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2014,706436,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2015,744233,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2016,775243,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2017,1027656,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2018,1044312,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2019,1183497,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2020,1221087,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2021,1020740,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2022,1118298,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2023,1124377,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places",CP_4_15,,,2024,1322756,,,units,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,1995,1.70034409,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,1996,1.849903566,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,1997,1.945890251,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,1998,2.014746929,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,1999,1.99278412,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2000,1.996640201,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2001,1.975115878,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2002,1.950277466,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2003,1.946411991,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2004,1.975191726,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2005,1.986932949,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2006,1.988594349,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2007,2.224510782,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2008,2.225084067,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2009,2.175860341,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2010,2.243851125,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2011,2.383390022,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2012,2.526663994,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2013,2.640305677,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2014,2.768946527,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2015,2.8803453,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2016,2.963961278,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2017,3.883061543,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2018,3.901482639,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2019,4.373189914,,,units per 1000 inhabitants,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2020,4.443307663,E,Estimated value,units per 1000 inhabitants,Calculated based on UN Population data
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2021,3.688203429,E,Estimated value,units per 1000 inhabitants,Calculated based on UN Population data
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2022,4.010672734,E,Estimated value,units per 1000 inhabitants,Calculated based on UN Population data
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2023,3.998636979,E,Estimated value,units per 1000 inhabitants,Calculated based on UN Population data
360,Indonesia,CPTY_ACCM_HOTL_BEDS_PTIH,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - per 1000 inhabitants",CP_4_19,,,2024,4.666004635,E,Estimated value,units per 1000 inhabitants,Calculated based on UN Population data
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2008,57.23,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2009,55.83,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2010,58.63,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2011,64.4,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2012,62.72,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2013,65.59,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2014,65.67,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2015,61.2,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2016,60.7,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2017,63.98,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2018,68.61,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2019,65.07,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2020,40.98,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2021,42.94,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_BEDS_RATE,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - bed places - rate",CP_4_17,,,2022,58.94,,,percent,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2006,1057,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2007,1045,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2008,1169,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2009,1240,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2010,1305,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2011,1489,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2012,1623,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2013,1778,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2014,1996,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2015,2197,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2016,2387,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2017,3206,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2018,3314,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2019,3516,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2020,3644,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2021,3521,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2022,4104,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2023,4129,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ESTB,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - establishments",CP_4_3,,,2024,4584,,,units,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,1995,2.53,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,1996,2.73,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,1997,2.8,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,1998,2.62,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,1999,2.36,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2000,2.25,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2002,2.07,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2003,1.99,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2004,2,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2005,1.99,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2006,2.17,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2007,2.08,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2008,2.03,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2009,1.95,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2010,1.93,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2011,1.99,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2012,1.93,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2013,1.98,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2014,2.15,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2015,1.94,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2016,1.82,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2017,1.91,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2018,1.98,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2019,1.72,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2020,1.73,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2021,1.66,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_STAY_AVRG,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - length of stay - average",CP_4_18,,,2022,1.64,,,overnights,
360,Indonesia,CPTY_ACCM_HOTL_ROOM,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - rooms",CP_4_14,,,1995,193346,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ROOM,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - rooms",CP_4_14,,,1996,196983,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ROOM,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - rooms",CP_4_14,,,1997,184507,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ROOM,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - rooms",CP_4_14,,,1998,245131,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ROOM,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - rooms",CP_4_14,,,1999,248498,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ROOM,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - rooms",CP_4_14,,,2000,252984,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ROOM,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - rooms",CP_4_14,,,2001,259450,,,units,
360,Indonesia,CPTY_ACCM_HOTL_ROOM,"capacity - accommodation - short-term accommodation, hotels and similar (ISIC 5510) - rooms",CP_4_14,,,2002,259741,,,units,
